customer_id,total_value_sum,total_value_mean,total_value_median,price_mean,price_median,quantity_mean,quantity_sum,recency_days_mean,recency_days_min,age_median,tenure_months_max,tenure_months_median,vader_compound_mean,vader_compound_median,vader_compound_max,vader_compound_min,vader_pos_mean,vader_neg_mean,vader_neu_mean,region,segment,gender,category,sentiment_clean,vader_label,sentiment,churn,sent_frac_Negative,sent_frac_Neutral,sent_frac_Positive
CUST00139,399000,57000.0,48000.0,21857.14285714286,15000.0,3.142857142857143,22,170.0,170,58.0,38,38.0,0.10827142857142856,0.0,0.6808,-0.4767,0.22814285714285715,0.11585714285714285,0.6559999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855
CUST00140,24000,24000.0,24000.0,8000.0,8000.0,3.0,3,196.0,196,53.0,49,49.0,0.4201,0.4201,0.4201,0.4201,0.482,0.0,0.518,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST00141,270300,90100.0,60000.0,28366.666666666668,15000.0,3.3333333333333335,10,11.0,11,37.0,3,3.0,0.2551,0.4404,0.8016,-0.4767,0.40066666666666667,0.12766666666666668,0.4716666666666667,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST00142,202650,25331.25,6150.0,7281.25,1550.0,3.0,24,201.0,201,24.0,34,34.0,0.433575,0.50615,0.8016,-0.4585,0.49124999999999996,0.0535,0.45525,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST00143,100000,50000.0,50000.0,25000.0,25000.0,2.0,4,361.0,361,61.0,53,53.0,-0.009050000000000002,-0.009050000000000002,0.4404,-0.4585,0.21,0.214,0.576,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST00145,591000,98500.0,67500.0,30500.0,25000.0,3.1666666666666665,19,46.0,46,35.0,49,49.0,0.06059999999999999,0.21005,0.4404,-0.4585,0.23066666666666666,0.14266666666666666,0.6266666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST00146,234300,46860.0,24000.0,16430.0,12000.0,2.6,13,306.0,306,49.0,4,4.0,0.20886,0.4201,0.8016,-0.3089,0.3368,0.1716,0.4915999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6,0.4
CUST00147,288600,72150.0,4200.0,19550.0,4050.0,2.75,11,80.0,80,27.0,41,41.0,0.5005,0.4404,0.6808,0.4404,0.447,0.0,0.5529999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.75,0.25
CUST00148,255300,85100.0,75000.0,20033.333333333332,15000.0,4.0,12,279.0,279,53.0,12,12.0,0.26399999999999996,0.4201,0.6808,-0.3089,0.33666666666666667,0.143,0.5203333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST00150,140400,46800.0,300.0,23400.0,100.0,2.0,6,344.0,344,59.0,21,21.0,0.20806666666666662,0.4201,0.6808,-0.4767,0.33666666666666667,0.12766666666666668,0.5356666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST00151,255000,63750.0,48000.0,19250.0,12000.0,3.5,14,0.0,0,39.0,57,57.0,-0.09082500000000002,-0.22925,0.5719,-0.4767,0.16225,0.20274999999999999,0.635,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.0,0.5
CUST00153,45050,22525.0,22525.0,7525.0,7525.0,2.0,4,83.0,83,45.0,45,45.0,-0.01815,-0.01815,0.4404,-0.4767,0.21,0.1915,0.5985,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.5,0.0
CUST00154,48700,12175.0,250.0,3075.0,100.0,2.75,11,168.0,168,63.0,20,20.0,0.45347499999999996,0.50615,0.8016,0.0,0.46275,0.0,0.53725,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST00157,12600,4200.0,500.0,4050.0,100.0,2.6666666666666665,8,108.0,108,19.0,13,13.0,0.414,0.4404,0.8016,0.0,0.40066666666666667,0.0,0.5993333333333334,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST00158,42000,21000.0,21000.0,7500.0,7500.0,2.5,5,170.0,170,36.0,8,8.0,0.28595,0.28595,0.5719,0.0,0.3245,0.0,0.6755,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.0,0.5
CUST00159,12000,12000.0,12000.0,12000.0,12000.0,1.0,1,178.0,178,39.0,8,8.0,0.5719,0.5719,0.5719,0.5719,0.649,0.0,0.351,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST00162,91500,15250.0,4500.0,14691.666666666666,3000.0,1.8333333333333333,11,219.0,219,40.0,15,15.0,0.009833333333333324,-0.009050000000000002,0.5719,-0.4767,0.24816666666666665,0.2065,0.5453333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.3333333333333333,0.5
CUST00163,98300,24575.0,19000.0,8775.0,10000.0,2.75,11,131.0,131,46.0,42,42.0,0.301425,0.4404,0.8016,-0.4767,0.40549999999999997,0.09575,0.49874999999999997,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.5,0.25
CUST00164,120600,24120.0,15000.0,12040.0,3000.0,3.4,17,357.0,357,20.0,32,32.0,0.49274000000000007,0.4404,0.8016,0.0,0.4932,0.0,0.5067999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.2,0.6
CUST00166,60350,20116.666666666668,250.0,4033.3333333333335,50.0,4.0,12,215.0,215,57.0,10,10.0,0.6082,0.5719,0.6808,0.5719,0.6086666666666667,0.0,0.3913333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST00167,425050,106262.5,37500.0,24262.5,13500.0,3.0,12,334.0,334,33.0,44,44.0,0.3009,0.43025,0.8016,-0.4585,0.421,0.107,0.472,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST00168,225000,56250.0,38000.0,23250.0,10000.0,3.25,13,304.0,304,60.0,5,5.0,0.331325,0.5606,0.6808,-0.4767,0.369,0.09575,0.53525,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST00170,258500,64625.0,24200.0,20537.5,6050.0,3.25,13,135.0,135,25.0,17,17.0,0.5635749999999999,0.50615,0.8016,0.4404,0.56775,0.0,0.43224999999999997,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST00172,164200,23457.14285714286,12000.0,6592.857142857143,3000.0,2.5714285714285716,18,342.0,342,31.0,34,34.0,-0.026857142857142864,-0.4585,0.8016,-0.4767,0.2317142857142857,0.2317142857142857,0.5365714285714286,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855
CUST00174,350700,87675.0,250.0,17575.0,100.0,3.0,12,158.0,158,42.0,33,33.0,-0.20600000000000002,-0.38370000000000004,0.4201,-0.4767,0.1205,0.31,0.5695,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST00176,226100,45220.0,32000.0,22220.0,8000.0,2.6,13,159.0,159,21.0,46,46.0,0.24647999999999998,0.4201,0.6808,-0.3089,0.286,0.0858,0.6282,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.4,0.4
CUST00177,235000,58750.0,61500.0,18500.0,18500.0,3.0,12,228.0,228,19.0,1,1.0,0.539025,0.5719,0.5719,0.4404,0.59175,0.0,0.40825,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST00178,90650,18130.0,200.0,9050.0,50.0,2.6,13,124.0,124,51.0,41,41.0,0.33648,0.4404,0.8016,0.0,0.32439999999999997,0.0,0.6756,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.4,0.4,0.2
CUST00179,211500,52875.0,55500.0,13025.0,13500.0,4.25,17,302.0,302,30.0,56,56.0,0.385325,0.43025,0.6808,0.0,0.3575,0.0,0.6425,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST00180,219000,24333.333333333332,12000.0,14666.666666666666,12000.0,1.6666666666666667,15,73.0,73,43.0,20,20.0,0.24562222222222221,0.4404,0.6808,-0.4767,0.34288888888888885,0.0901111111111111,0.567,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444
CUST00181,185550,46387.5,30200.0,9287.5,6050.0,4.25,17,168.0,168,62.0,37,37.0,0.248,0.43025,0.4404,-0.3089,0.3305,0.10725,0.5622499999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.75,0.25
CUST00184,192050,38410.0,32000.0,14610.0,15000.0,2.6,13,322.0,322,34.0,54,54.0,0.03677999999999998,0.0,0.6808,-0.4585,0.202,0.1712,0.6268,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.0,0.8
CUST00187,181150,30191.666666666668,26000.0,19675.0,10000.0,2.3333333333333335,14,220.0,220,32.0,41,41.0,0.07784999999999999,0.06575,0.6808,-0.4767,0.22799999999999998,0.20683333333333334,0.5651666666666667,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666
CUST00188,96200,24050.0,18000.0,9025.0,12000.0,2.5,10,84.0,84,48.0,22,22.0,0.14697499999999997,0.13149999999999998,0.8016,-0.4767,0.35775,0.203,0.43925,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST00190,66000,33000.0,33000.0,16500.0,16500.0,2.0,4,172.0,172,64.0,57,57.0,0.61085,0.61085,0.8016,0.4201,0.632,0.0,0.368,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST00192,135050,67525.0,67525.0,22525.0,22525.0,2.0,4,285.0,285,55.0,7,7.0,0.05669999999999997,0.05669999999999997,0.5719,-0.4585,0.3245,0.214,0.46149999999999997,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST00193,247000,41166.666666666664,23000.0,17333.333333333332,11500.0,2.8333333333333335,17,229.0,229,41.0,3,3.0,0.5592,0.50615,0.8016,0.4201,0.5468333333333334,0.0,0.45316666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST00196,97050,16175.0,325.0,4041.6666666666665,75.0,4.166666666666667,25,42.0,42,20.0,45,45.0,0.13311666666666663,0.28595,0.5719,-0.4585,0.3245,0.14266666666666666,0.5328333333333334,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.0,0.8333333333333334
CUST00197,60250,15062.5,7600.0,7537.5,7550.0,1.75,7,6.0,6,45.0,44,44.0,0.26615,0.43025,0.6808,-0.4767,0.3575,0.09575,0.54675,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST00199,246250,49250.0,50000.0,15410.0,15000.0,3.6,18,244.0,244,28.0,44,44.0,0.12893999999999997,0.4201,0.5719,-0.4585,0.3226,0.1714,0.506,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.2,0.8
CUST00200,197000,65666.66666666667,45000.0,29333.333333333332,15000.0,3.0,9,157.0,157,32.0,17,17.0,0.3737333333333333,0.4404,0.6808,0.0,0.316,0.0,0.684,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST00201,230500,46100.0,25000.0,28020.0,25000.0,2.2,11,193.0,193,39.0,20,20.0,-0.34416,-0.4585,0.0,-0.4767,0.0,0.3246,0.6754,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.6,0.2,0.2
CUST00202,128400,25680.0,40000.0,5640.0,8000.0,3.6,18,73.0,73,27.0,2,2.0,0.37729999999999997,0.4404,0.8016,-0.4767,0.43,0.0766,0.49339999999999995,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.4,0.4
CUST00203,264000,66000.0,36000.0,20250.0,12000.0,2.75,11,89.0,89,64.0,35,35.0,0.5307,0.4404,0.8016,0.4404,0.5105,0.0,0.4895,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.75,0.25
CUST00204,109050,18175.0,350.0,4050.0,100.0,3.8333333333333335,23,160.0,160,59.0,5,5.0,0.1762,0.28595,0.6808,-0.4585,0.30433333333333334,0.14283333333333334,0.5528333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST00205,291400,48566.666666666664,25500.0,14025.0,12000.0,3.0,18,5.0,5,18.0,13,13.0,0.09261666666666664,-0.15445,0.8016,-0.3089,0.21833333333333335,0.2145,0.5671666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.5,0.3333333333333333
CUST00206,270450,67612.5,22700.0,22537.5,22550.0,2.75,11,96.0,96,23.0,36,36.0,-0.0863,-0.15445,0.4404,-0.4767,0.105,0.203,0.692,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.5,0.0
CUST00207,155000,51666.666666666664,12000.0,21666.666666666668,12000.0,1.6666666666666667,5,241.0,241,41.0,53,53.0,-0.06516666666666666,-0.3089,0.5719,-0.4585,0.21633333333333335,0.2856666666666667,0.49799999999999994,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST00208,24000,12000.0,12000.0,3000.0,3000.0,4.0,8,72.0,72,57.0,27,27.0,0.18594999999999998,0.18594999999999998,0.6808,-0.3089,0.264,0.2145,0.5215,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST00210,342150,68430.0,50000.0,35410.0,25000.0,2.0,10,249.0,249,55.0,59,59.0,0.11076000000000001,0.4404,0.4404,-0.4585,0.252,0.1714,0.5766,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.8,0.2
CUST00211,16700,4175.0,300.0,2062.5,100.0,2.5,10,0.0,0,29.0,25,25.0,0.05159999999999998,0.05559999999999998,0.5719,-0.4767,0.28275,0.203,0.51425,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST00213,377100,62850.0,67500.0,25683.333333333332,13500.0,2.6666666666666665,16,252.0,252,59.0,6,6.0,0.059699999999999996,0.06575,0.5719,-0.4767,0.24816666666666665,0.20683333333333334,0.5449999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666
CUST00214,415300,83060.0,25000.0,28020.0,25000.0,2.8,14,320.0,320,61.0,7,7.0,0.5231,0.5719,0.8016,0.0,0.5266,0.0,0.4734,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.2,0.6
CUST00215,213000,71000.0,48000.0,15000.0,12000.0,4.666666666666667,14,50.0,50,59.0,2,2.0,-0.15886666666666668,-0.4585,0.4404,-0.4585,0.13999999999999999,0.2853333333333333,0.5746666666666665,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST00216,172000,43000.0,16000.0,14000.0,11500.0,2.5,10,224.0,224,52.0,59,59.0,0.5719,0.5719,0.5719,0.5719,0.649,0.0,0.351,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST00217,364000,91000.0,36000.0,27250.0,13500.0,2.5,10,127.0,127,60.0,11,11.0,0.35644999999999993,0.55045,0.8016,-0.4767,0.448,0.09575,0.45625,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.0,0.75
CUST00220,288000,57600.0,45000.0,20400.0,15000.0,2.8,14,185.0,185,31.0,1,1.0,-0.14986000000000002,-0.4767,0.6808,-0.4767,0.1056,0.2298,0.6646,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.8,0.0,0.2
CUST00221,398250,132750.0,48000.0,27350.0,12000.0,4.666666666666667,14,315.0,315,25.0,2,2.0,0.6812,0.8016,0.8016,0.4404,0.6613333333333333,0.0,0.33866666666666667,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.3333333333333333,0.6666666666666666
CUST00222,303950,50658.333333333336,1700.0,12208.333333333334,1550.0,3.5,21,177.0,177,40.0,42,42.0,0.5093166666666666,0.50615,0.8016,0.0,0.5088333333333334,0.0,0.4911666666666667,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.3333333333333333,0.5
CUST00223,533000,76142.85714285714,50000.0,21428.571428571428,12000.0,3.5714285714285716,25,108.0,108,45.0,46,46.0,0.40801428571428566,0.4201,0.8016,-0.4585,0.4864285714285715,0.061142857142857145,0.4524285714285714,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.0,1.0
CUST00224,559150,79878.57142857143,12000.0,27307.14285714286,3000.0,2.5714285714285716,18,187.0,187,19.0,49,49.0,0.32262857142857143,0.4404,0.8016,-0.4767,0.38257142857142856,0.116,0.5014285714285714,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST00225,500050,62506.25,24000.0,19256.25,8000.0,2.75,22,36.0,36,41.0,8,8.0,0.3078625,0.50615,0.8016,-0.4767,0.446125,0.10137499999999999,0.45249999999999996,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.125,0.25,0.625
CUST00226,97000,32333.333333333332,25000.0,15000.0,12000.0,2.6666666666666665,8,199.0,199,49.0,53,53.0,0.3737333333333333,0.4404,0.6808,0.0,0.316,0.0,0.684,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST00227,566050,80864.28571428571,400.0,23614.285714285714,100.0,3.5714285714285716,25,95.0,95,47.0,54,54.0,0.215,0.4404,0.8016,-0.3089,0.2917142857142857,0.12257142857142857,0.5857142857142856,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285
CUST00228,266400,44400.0,60000.0,27850.0,12000.0,3.0,18,110.0,110,26.0,37,37.0,0.1350333333333333,0.13149999999999998,0.8016,-0.4767,0.3265,0.20666666666666667,0.46683333333333327,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST00230,183000,30500.0,30000.0,9000.0,12000.0,3.6666666666666665,22,159.0,159,61.0,24,24.0,0.3544833333333333,0.5606,0.8016,-0.4767,0.37633333333333335,0.06383333333333334,0.5598333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.3333333333333333,0.16666666666666666,0.5
CUST00231,133200,44400.0,8000.0,11016.666666666666,8000.0,3.3333333333333335,10,197.0,197,36.0,7,7.0,0.48423333333333335,0.4404,0.5719,0.4404,0.4963333333333333,0.0,0.5036666666666666,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST00232,8250,4125.0,4125.0,4025.0,4025.0,3.0,6,139.0,139,59.0,6,6.0,0.43025,0.43025,0.4404,0.4201,0.45099999999999996,0.0,0.5489999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST00233,135000,33750.0,34500.0,10500.0,12000.0,3.0,12,129.0,129,41.0,19,19.0,0.315075,0.4201,0.4201,0.0,0.3615,0.0,0.6385000000000001,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.0,0.75
CUST00234,404000,134666.66666666666,45000.0,29333.333333333332,15000.0,3.6666666666666665,11,12.0,12,55.0,29,29.0,0.44040000000000007,0.4404,0.4404,0.4404,0.42,0.0,0.58,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,1.0,0.0
CUST00235,417400,83480.0,60000.0,27820.0,12000.0,3.2,16,186.0,186,35.0,35,35.0,0.10306,0.4201,0.4404,-0.4767,0.2644,0.16240000000000002,0.5731999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.6,0.2
CUST00236,144100,36025.0,42000.0,9525.0,11500.0,3.0,12,330.0,330,64.0,41,41.0,0.1339,0.2202,0.5719,-0.4767,0.26725,0.09575,0.637,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.25,0.25
CUST00237,578450,96408.33333333333,24000.0,22191.666666666668,9000.0,3.1666666666666665,19,238.0,238,40.0,32,32.0,0.4289833333333333,0.4404,0.6808,0.0,0.4061666666666666,0.0,0.5938333333333333,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.5,0.3333333333333333
CUST00238,144000,48000.0,48000.0,12000.0,12000.0,4.0,12,202.0,202,61.0,22,22.0,-0.171,-0.4767,0.4404,-0.4767,0.13999999999999999,0.25533333333333336,0.6046666666666667,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.6666666666666666,0.3333333333333333,0.0
CUST00239,294000,73500.0,34000.0,24500.0,10000.0,3.0,12,190.0,190,22.0,22,22.0,0.248,0.43025,0.4404,-0.3089,0.3305,0.10725,0.5622499999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.75,0.25
CUST00240,87000,43500.0,43500.0,13500.0,13500.0,3.0,6,164.0,164,46.0,31,31.0,0.43025,0.43025,0.4404,0.4201,0.45099999999999996,0.0,0.5489999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.5,0.5
CUST00241,198150,49537.5,61500.0,13012.5,13500.0,3.75,15,134.0,134,27.0,28,28.0,0.00399999999999999,-0.15445,0.8016,-0.4767,0.1955,0.203,0.6014999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.25,0.25
CUST00244,42850,7141.666666666667,350.0,4550.0,100.0,2.1666666666666665,13,41.0,41,49.0,56,56.0,0.1573,0.0,0.6808,-0.3089,0.19616666666666668,0.0715,0.7323333333333334,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.5,0.16666666666666666,0.3333333333333333
CUST00245,165300,41325.0,15000.0,15775.0,9000.0,3.0,12,18.0,18,24.0,25,25.0,0.5585,0.50615,0.8016,0.4201,0.58325,0.0,0.41674999999999995,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.25,0.75
CUST00246,6150,2050.0,100.0,1033.3333333333333,50.0,1.6666666666666667,5,153.0,153,62.0,52,52.0,0.5205333333333333,0.4404,0.6808,0.4404,0.45599999999999996,0.0,0.5439999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.6666666666666666,0.3333333333333333
CUST00247,424000,70666.66666666667,80000.0,17000.0,18500.0,3.6666666666666665,22,8.0,8,50.0,32,32.0,0.17818333333333333,0.43025,0.5719,-0.4767,0.3666666666666667,0.13516666666666666,0.49816666666666665,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST00248,900,225.0,225.0,75.0,75.0,3.0,12,183.0,183,35.0,33,33.0,0.17419999999999997,0.18594999999999998,0.8016,-0.4767,0.3275,0.203,0.4695,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.25,0.5
CUST00249,50200,12550.0,10000.0,8775.0,10000.0,1.5,6,254.0,254,27.0,19,19.0,0.08122499999999999,0.0,0.8016,-0.4767,0.1955,0.09575,0.70875,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.75,0.0,0.25
CUST00250,270300,54060.0,15000.0,15030.0,15000.0,3.0,15,52.0,52,56.0,40,40.0,0.27064,0.4201,0.8016,-0.3089,0.3368,0.0858,0.5773999999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.2,0.4,0.4
CUST00251,482250,120562.5,66000.0,25762.5,16500.0,4.5,18,319.0,319,21.0,20,20.0,0.233275,0.2202,0.8016,-0.3089,0.3005,0.10725,0.5922499999999999,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.25,0.5,0.25
CUST00252,280250,31138.88888888889,24000.0,18561.11111111111,12000.0,2.7777777777777777,25,213.0,213,33.0,16,16.0,0.33007777777777775,0.4404,0.5719,-0.3089,0.43533333333333335,0.09533333333333333,0.4693333333333334,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,0.4444444444444444,0.5555555555555556
CUST00253,60250,30125.0,30125.0,6025.0,6025.0,5.0,10,0.0,0,35.0,41,41.0,0.4404,0.4404,0.4404,0.4404,0.42,0.0,0.58,East,Corporate,Male,Electronics,Positive,Positive,Positive,0.0,0.0,1.0,0.0
