customer_id,feedback_text,sentiment_category,compound,dominant_topic,topic_probability
CUST00540,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01446,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00886,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01182,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00479,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01086,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01330,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00317,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00207,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01243,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00028,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01139,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01484,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00715,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01490,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00893,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00812,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00607,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00917,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00303,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01868,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01075,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00824,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01036,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01327,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00348,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01969,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00809,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00270,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01660,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00695,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01202,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00764,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00171,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00399,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01380,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01970,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00419,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00409,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01607,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00648,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01294,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01884,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01780,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00148,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01956,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00482,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00714,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00925,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01904,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00640,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01142,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01203,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01199,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00590,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00084,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00199,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01465,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00526,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01722,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01639,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01622,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01211,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01901,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00392,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01454,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00045,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01833,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00787,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00854,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01481,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00956,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01895,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01827,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00362,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01641,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01967,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00821,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00556,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01480,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00682,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00178,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01737,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01976,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00651,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01351,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01566,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01203,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00254,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01865,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01338,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01065,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00196,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01696,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00018,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01305,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00827,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01555,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01118,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00977,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00584,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01544,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01370,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01230,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00845,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00507,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00452,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01373,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00723,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00854,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00273,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00544,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00347,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01431,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01242,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00245,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00658,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01296,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01458,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01995,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01598,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01418,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01282,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01661,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00162,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00520,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00904,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00002,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01232,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00934,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00521,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00679,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01836,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00280,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01067,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00053,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01224,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01036,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01906,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01124,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01967,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00373,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00973,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00725,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01444,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01729,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01551,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00574,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00986,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00322,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00176,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01036,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01189,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01842,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01623,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01691,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01806,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00447,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01599,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00719,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00202,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01839,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01118,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00526,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00894,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00838,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00970,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01293,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00515,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01899,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00551,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01036,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01047,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01873,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01600,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01249,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01712,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01248,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00640,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01081,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01061,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00909,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01929,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00894,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01974,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01743,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00809,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01885,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00734,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01698,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
