sale_id,customer_id,sentiment_category,compound,total_value,price,quantity,feedback_text,word_count,sentence_count
S000326,CUST01433,Positive,0.6808,12000,3000,4,"Worth the price, happy with the purchase.",4,1
S000327,CUST00003,Negative,-0.4767,40000,8000,5,"Terrible experience, will not buy again.",3,1
S000328,CUST00871,Positive,0.4201,30000,15000,2,Highly recommend to others.,3,1
S000329,CUST01442,Negative,-0.4585,75000,25000,3,"Delivery was late, not happy.",3,1
S000330,CUST01034,Positive,0.4201,150,50,3,Highly recommend to others.,3,1
S000331,CUST00487,Positive,0.8016,125000,25000,5,"Great product, very satisfied.",3,1
S000332,CUST01381,Positive,0.6808,100000,25000,4,"Worth the price, happy with the purchase.",4,1
S000333,CUST01749,Negative,-0.4585,32000,8000,4,"Delivery was late, not happy.",3,1
S000334,CUST00017,Positive,0.4404,24000,8000,3,Easy to use and reliable.,3,1
S000335,CUST00448,Negative,-0.4767,100000,25000,4,"Terrible experience, will not buy again.",3,1
S000336,CUST01494,Positive,0.4404,75000,25000,3,Easy to use and reliable.,3,1
S000337,CUST00165,Neutral,0.0,50000,25000,2,Too expensive for the features offered.,4,1
S000338,CUST00472,Positive,0.4404,225000,45000,5,Easy to use and reliable.,3,1
S000339,CUST00506,Positive,0.4404,40000,8000,5,Product quality could be better.,4,1
S000340,CUST01470,Positive,0.5719,100,100,1,Excellent customer service.,3,1
S000341,CUST00793,Positive,0.5719,140000,70000,2,Excellent customer service.,3,1
S000342,CUST00853,Positive,0.4404,24000,12000,2,Easy to use and reliable.,3,1
S000343,CUST01454,Positive,0.5719,125000,25000,5,Excellent customer service.,3,1
S000344,CUST00771,Positive,0.8016,90000,45000,2,"Great product, very satisfied.",3,1
S000345,CUST00252,Positive,0.4201,70000,70000,1,Highly recommend to others.,3,1
S000346,CUST00387,Positive,0.5719,250,50,5,Excellent customer service.,3,1
S000347,CUST00784,Positive,0.8016,30000,15000,2,"Great product, very satisfied.",3,1
S000348,CUST01000,Positive,0.4404,350000,70000,5,Easy to use and reliable.,3,1
S000349,CUST00536,Neutral,0.0,15000,3000,5,Too expensive for the features offered.,4,1
S000350,CUST01253,Positive,0.5719,45000,15000,3,Excellent customer service.,3,1
S000351,CUST01943,Positive,0.6808,400,100,4,"Worth the price, happy with the purchase.",4,1
S000352,CUST00263,Positive,0.6808,140000,70000,2,"Worth the price, happy with the purchase.",4,1
S000353,CUST00107,Positive,0.5719,12000,12000,1,Excellent customer service.,3,1
S000354,CUST00648,Positive,0.4201,500,100,5,Highly recommend to others.,3,1
S000355,CUST00564,Positive,0.5719,70000,70000,1,Excellent customer service.,3,1
S000356,CUST01690,Positive,0.5719,300,100,3,Excellent customer service.,3,1
S000357,CUST01431,Positive,0.4404,60000,12000,5,Product quality could be better.,4,1
S000358,CUST00477,Positive,0.6808,150,50,3,"Worth the price, happy with the purchase.",4,1
S000359,CUST01627,Negative,-0.4585,25000,25000,1,"Delivery was late, not happy.",3,1
S000360,CUST00015,Positive,0.4404,280000,70000,4,Product quality could be better.,4,1
S000361,CUST00953,Negative,-0.4585,225000,45000,5,"Delivery was late, not happy.",3,1
S000362,CUST01304,Positive,0.5719,100000,25000,4,Excellent customer service.,3,1
S000363,CUST01425,Negative,-0.3089,30000,15000,2,"Met expectations, nothing special.",4,1
S000364,CUST01455,Positive,0.6808,350000,70000,5,"Worth the price, happy with the purchase.",4,1
S000365,CUST01219,Positive,0.4404,25000,25000,1,Easy to use and reliable.,3,1
S000366,CUST00268,Negative,-0.4585,60000,15000,4,"Delivery was late, not happy.",3,1
S000367,CUST00540,Positive,0.8016,15000,3000,5,"Great product, very satisfied.",3,1
S000368,CUST01446,Positive,0.4404,30000,15000,2,Product quality could be better.,4,1
S000369,CUST00886,Positive,0.5719,48000,12000,4,Excellent customer service.,3,1
S000370,CUST01182,Positive,0.4404,50000,25000,2,Product quality could be better.,4,1
S000371,CUST00479,Positive,0.8016,12000,3000,4,"Great product, very satisfied.",3,1
S000372,CUST01086,Positive,0.8016,30000,15000,2,"Great product, very satisfied.",3,1
S000373,CUST01330,Negative,-0.4585,25000,25000,1,"Delivery was late, not happy.",3,1
S000374,CUST00317,Negative,-0.4767,200,50,4,"Terrible experience, will not buy again.",3,1
S000375,CUST00207,Negative,-0.4585,12000,12000,1,"Delivery was late, not happy.",3,1
S000376,CUST01243,Positive,0.5719,225000,45000,5,Excellent customer service.,3,1
S000377,CUST00028,Positive,0.4404,24000,12000,2,Easy to use and reliable.,3,1
S000378,CUST01139,Negative,-0.3089,36000,12000,3,"Met expectations, nothing special.",4,1
S000379,CUST01484,Positive,0.4404,12000,3000,4,Easy to use and reliable.,3,1
S000380,CUST00715,Negative,-0.4767,32000,8000,4,"Terrible experience, will not buy again.",3,1
S000381,CUST01490,Positive,0.8016,90000,45000,2,"Great product, very satisfied.",3,1
S000382,CUST00893,Positive,0.4404,8000,8000,1,Easy to use and reliable.,3,1
S000383,CUST00812,Positive,0.4404,24000,12000,2,Product quality could be better.,4,1
S000384,CUST00607,Negative,-0.3089,60000,12000,5,"Met expectations, nothing special.",4,1
S000385,CUST00917,Positive,0.8016,200,100,2,"Great product, very satisfied.",3,1
S000386,CUST00303,Negative,-0.4767,50000,25000,2,"Terrible experience, will not buy again.",3,1
S000387,CUST01868,Positive,0.4201,6000,3000,2,Highly recommend to others.,3,1
S000388,CUST01075,Positive,0.4404,24000,8000,3,Product quality could be better.,4,1
S000389,CUST00824,Positive,0.5719,250,50,5,Excellent customer service.,3,1
S000390,CUST01036,Positive,0.4404,15000,15000,1,Product quality could be better.,4,1
S000391,CUST01327,Positive,0.6808,36000,12000,3,"Worth the price, happy with the purchase.",4,1
S000392,CUST00348,Positive,0.5719,60000,15000,4,Excellent customer service.,3,1
S000393,CUST01969,Positive,0.4201,24000,12000,2,Highly recommend to others.,3,1
S000394,CUST00809,Negative,-0.3089,36000,12000,3,"Met expectations, nothing special.",4,1
S000395,CUST00270,Neutral,0.0,36000,12000,3,Too expensive for the features offered.,4,1
S000396,CUST01660,Positive,0.4404,210000,70000,3,Easy to use and reliable.,3,1
S000397,CUST00695,Positive,0.5719,250,50,5,Excellent customer service.,3,1
S000398,CUST01202,Negative,-0.4767,150,50,3,"Terrible experience, will not buy again.",3,1
S000399,CUST00764,Positive,0.8016,150,50,3,"Great product, very satisfied.",3,1
S000400,CUST00171,Positive,0.4404,32000,8000,4,Easy to use and reliable.,3,1
S000401,CUST00399,Negative,-0.4585,250,50,5,"Delivery was late, not happy.",3,1
S000402,CUST01380,Positive,0.4404,125000,25000,5,Easy to use and reliable.,3,1
S000403,CUST01970,Negative,-0.4585,3000,3000,1,"Delivery was late, not happy.",3,1
S000404,CUST00419,Positive,0.4404,140000,70000,2,Easy to use and reliable.,3,1
S000405,CUST00409,Positive,0.4201,70000,70000,1,Highly recommend to others.,3,1
S000406,CUST01607,Positive,0.4201,60000,12000,5,Highly recommend to others.,3,1
S000407,CUST00648,Negative,-0.4767,100,100,1,"Terrible experience, will not buy again.",3,1
S000408,CUST01294,Positive,0.4201,300,100,3,Highly recommend to others.,3,1
S000409,CUST01884,Positive,0.4404,3000,3000,1,Product quality could be better.,4,1
S000410,CUST01780,Positive,0.5719,32000,8000,4,Excellent customer service.,3,1
S000411,CUST00148,Positive,0.6808,75000,15000,5,"Worth the price, happy with the purchase.",4,1
S000412,CUST01956,Positive,0.4201,210000,70000,3,Highly recommend to others.,3,1
S000413,CUST00482,Positive,0.4201,9000,3000,3,Highly recommend to others.,3,1
S000414,CUST00714,Positive,0.5719,50,50,1,Excellent customer service.,3,1
S000415,CUST00925,Positive,0.5719,9000,3000,3,Excellent customer service.,3,1
S000416,CUST01904,Negative,-0.4767,12000,3000,4,"Terrible experience, will not buy again.",3,1
S000417,CUST00640,Negative,-0.3089,9000,3000,3,"Met expectations, nothing special.",4,1
S000418,CUST01142,Neutral,0.0,36000,12000,3,Too expensive for the features offered.,4,1
S000419,CUST01203,Positive,0.5719,24000,12000,2,Excellent customer service.,3,1
S000420,CUST01199,Negative,-0.3089,45000,15000,3,"Met expectations, nothing special.",4,1
S000421,CUST00590,Positive,0.4201,15000,3000,5,Highly recommend to others.,3,1
S000422,CUST00084,Positive,0.8016,75000,25000,3,"Great product, very satisfied.",3,1
S000423,CUST00199,Positive,0.5719,60000,15000,4,Excellent customer service.,3,1
S000424,CUST01465,Positive,0.6808,225000,45000,5,"Worth the price, happy with the purchase.",4,1
S000425,CUST00526,Neutral,0.0,45000,15000,3,Too expensive for the features offered.,4,1
S000426,CUST01722,Neutral,0.0,500,100,5,Too expensive for the features offered.,4,1
S000427,CUST01639,Positive,0.5719,12000,12000,1,Excellent customer service.,3,1
S000428,CUST01622,Negative,-0.3089,48000,12000,4,"Met expectations, nothing special.",4,1
S000429,CUST01211,Positive,0.6808,500,100,5,"Worth the price, happy with the purchase.",4,1
S000430,CUST01901,Neutral,0.0,100000,25000,4,Too expensive for the features offered.,4,1
S000431,CUST00392,Negative,-0.3089,60000,12000,5,"Met expectations, nothing special.",4,1
S000432,CUST01454,Positive,0.6808,48000,12000,4,"Worth the price, happy with the purchase.",4,1
S000433,CUST00045,Positive,0.8016,60000,15000,4,"Great product, very satisfied.",3,1
S000434,CUST01833,Positive,0.5719,24000,12000,2,Excellent customer service.,3,1
S000435,CUST00787,Negative,-0.4585,45000,15000,3,"Delivery was late, not happy.",3,1
S000436,CUST00854,Negative,-0.3089,25000,25000,1,"Met expectations, nothing special.",4,1
S000437,CUST01481,Neutral,0.0,210000,70000,3,Too expensive for the features offered.,4,1
S000438,CUST00956,Negative,-0.4585,9000,3000,3,"Delivery was late, not happy.",3,1
S000439,CUST01895,Negative,-0.4585,40000,8000,5,"Delivery was late, not happy.",3,1
S000440,CUST01827,Positive,0.8016,140000,70000,2,"Great product, very satisfied.",3,1
S000441,CUST00362,Positive,0.8016,50000,25000,2,"Great product, very satisfied.",3,1
S000442,CUST01641,Negative,-0.4585,75000,15000,5,"Delivery was late, not happy.",3,1
S000443,CUST01967,Positive,0.4404,150,50,3,Product quality could be better.,4,1
S000444,CUST00821,Positive,0.4404,210000,70000,3,Easy to use and reliable.,3,1
S000445,CUST00556,Negative,-0.4767,30000,15000,2,"Terrible experience, will not buy again.",3,1
S000446,CUST01480,Negative,-0.4767,24000,12000,2,"Terrible experience, will not buy again.",3,1
S000447,CUST00682,Negative,-0.4585,30000,15000,2,"Delivery was late, not happy.",3,1
S000448,CUST00178,Positive,0.4404,250,50,5,Product quality could be better.,4,1
S000449,CUST01737,Positive,0.6808,25000,25000,1,"Worth the price, happy with the purchase.",4,1
S000450,CUST01976,Positive,0.6808,100000,25000,4,"Worth the price, happy with the purchase.",4,1
S000451,CUST00651,Positive,0.4201,100,50,2,Highly recommend to others.,3,1
S000452,CUST01351,Positive,0.4201,200,100,2,Highly recommend to others.,3,1
S000453,CUST01566,Negative,-0.4585,70000,70000,1,"Delivery was late, not happy.",3,1
S000454,CUST01203,Neutral,0.0,140000,70000,2,Too expensive for the features offered.,4,1
S000455,CUST00254,Negative,-0.4585,280000,70000,4,"Delivery was late, not happy.",3,1
S000456,CUST01865,Positive,0.8016,150,50,3,"Great product, very satisfied.",3,1
S000457,CUST01338,Negative,-0.4585,200,100,2,"Delivery was late, not happy.",3,1
S000458,CUST01065,Neutral,0.0,60000,12000,5,Too expensive for the features offered.,4,1
S000459,CUST00196,Positive,0.5719,250,50,5,Excellent customer service.,3,1
S000460,CUST01696,Negative,-0.3089,200,50,4,"Met expectations, nothing special.",4,1
S000461,CUST00018,Positive,0.4201,40000,8000,5,Highly recommend to others.,3,1
S000462,CUST01305,Positive,0.8016,250,50,5,"Great product, very satisfied.",3,1
S000463,CUST00827,Positive,0.5719,225000,45000,5,Excellent customer service.,3,1
S000464,CUST01555,Positive,0.4404,210000,70000,3,Product quality could be better.,4,1
S000465,CUST01118,Negative,-0.4585,100000,25000,4,"Delivery was late, not happy.",3,1
S000466,CUST00977,Positive,0.4201,8000,8000,1,Highly recommend to others.,3,1
S000467,CUST00584,Negative,-0.4585,12000,3000,4,"Delivery was late, not happy.",3,1
S000468,CUST01544,Neutral,0.0,15000,3000,5,Too expensive for the features offered.,4,1
S000469,CUST01370,Negative,-0.3089,100000,25000,4,"Met expectations, nothing special.",4,1
S000470,CUST01230,Negative,-0.4585,12000,12000,1,"Delivery was late, not happy.",3,1
S000471,CUST00845,Positive,0.4201,200,100,2,Highly recommend to others.,3,1
S000472,CUST00507,Negative,-0.4767,32000,8000,4,"Terrible experience, will not buy again.",3,1
S000473,CUST00452,Neutral,0.0,48000,12000,4,Too expensive for the features offered.,4,1
S000474,CUST01373,Neutral,0.0,210000,70000,3,Too expensive for the features offered.,4,1
S000475,CUST00723,Positive,0.8016,180000,45000,4,"Great product, very satisfied.",3,1
S000476,CUST00854,Positive,0.5719,280000,70000,4,Excellent customer service.,3,1
S000477,CUST00273,Negative,-0.3089,24000,12000,2,"Met expectations, nothing special.",4,1
S000478,CUST00544,Positive,0.4404,350000,70000,5,Easy to use and reliable.,3,1
S000479,CUST00347,Positive,0.6808,24000,8000,3,"Worth the price, happy with the purchase.",4,1
S000480,CUST01431,Negative,-0.3089,36000,12000,3,"Met expectations, nothing special.",4,1
S000481,CUST01242,Positive,0.5719,12000,12000,1,Excellent customer service.,3,1
S000482,CUST00245,Positive,0.5719,15000,3000,5,Excellent customer service.,3,1
S000483,CUST00658,Neutral,0.0,9000,3000,3,Too expensive for the features offered.,4,1
S000484,CUST01296,Positive,0.4404,225000,45000,5,Product quality could be better.,4,1
S000485,CUST01458,Negative,-0.3089,50000,25000,2,"Met expectations, nothing special.",4,1
S000486,CUST01995,Positive,0.5719,300,100,3,Excellent customer service.,3,1
S000487,CUST01598,Positive,0.4201,100,100,1,Highly recommend to others.,3,1
S000488,CUST01418,Positive,0.8016,300,100,3,"Great product, very satisfied.",3,1
S000489,CUST01282,Negative,-0.4585,25000,25000,1,"Delivery was late, not happy.",3,1
S000490,CUST01661,Positive,0.8016,100,100,1,"Great product, very satisfied.",3,1
S000491,CUST00162,Negative,-0.4585,3000,3000,1,"Delivery was late, not happy.",3,1
S000492,CUST00520,Positive,0.4404,9000,3000,3,Product quality could be better.,4,1
S000493,CUST00904,Positive,0.4404,3000,3000,1,Product quality could be better.,4,1
S000494,CUST00002,Negative,-0.4585,36000,12000,3,"Delivery was late, not happy.",3,1
S000495,CUST01232,Neutral,0.0,180000,45000,4,Too expensive for the features offered.,4,1
S000496,CUST00934,Neutral,0.0,180000,45000,4,Too expensive for the features offered.,4,1
S000497,CUST00521,Positive,0.8016,45000,15000,3,"Great product, very satisfied.",3,1
S000498,CUST00679,Negative,-0.4767,210000,70000,3,"Terrible experience, will not buy again.",3,1
S000499,CUST01836,Positive,0.4404,15000,15000,1,Product quality could be better.,4,1
S000500,CUST00280,Negative,-0.4585,36000,12000,3,"Delivery was late, not happy.",3,1
S000501,CUST01067,Neutral,0.0,250,50,5,Too expensive for the features offered.,4,1
S000502,CUST00053,Negative,-0.3089,400,100,4,"Met expectations, nothing special.",4,1
S000503,CUST01224,Positive,0.4201,3000,3000,1,Highly recommend to others.,3,1
S000504,CUST01036,Positive,0.5719,300,100,3,Excellent customer service.,3,1
S000505,CUST01906,Positive,0.8016,45000,15000,3,"Great product, very satisfied.",3,1
S000506,CUST01124,Neutral,0.0,36000,12000,3,Too expensive for the features offered.,4,1
S000507,CUST01967,Positive,0.6808,45000,15000,3,"Worth the price, happy with the purchase.",4,1
S000508,CUST00373,Negative,-0.4585,500,100,5,"Delivery was late, not happy.",3,1
S000509,CUST00973,Positive,0.5719,16000,8000,2,Excellent customer service.,3,1
S000510,CUST00725,Negative,-0.4585,150,50,3,"Delivery was late, not happy.",3,1
S000511,CUST01444,Positive,0.8016,75000,25000,3,"Great product, very satisfied.",3,1
S000512,CUST01729,Positive,0.6808,60000,12000,5,"Worth the price, happy with the purchase.",4,1
S000513,CUST01551,Negative,-0.4585,280000,70000,4,"Delivery was late, not happy.",3,1
S000514,CUST00574,Negative,-0.3089,100,100,1,"Met expectations, nothing special.",4,1
S000515,CUST00986,Negative,-0.4767,350000,70000,5,"Terrible experience, will not buy again.",3,1
S000516,CUST00322,Positive,0.4404,12000,12000,1,Easy to use and reliable.,3,1
S000517,CUST00176,Positive,0.6808,100000,25000,4,"Worth the price, happy with the purchase.",4,1
S000518,CUST01036,Positive,0.4201,6000,3000,2,Highly recommend to others.,3,1
S000519,CUST01189,Positive,0.4201,90000,45000,2,Highly recommend to others.,3,1
S000520,CUST01842,Positive,0.8016,140000,70000,2,"Great product, very satisfied.",3,1
S000521,CUST01623,Positive,0.4404,135000,45000,3,Easy to use and reliable.,3,1
S000522,CUST01691,Positive,0.6808,24000,12000,2,"Worth the price, happy with the purchase.",4,1
S000523,CUST01806,Positive,0.4404,40000,8000,5,Easy to use and reliable.,3,1
S000524,CUST00447,Positive,0.8016,32000,8000,4,"Great product, very satisfied.",3,1
S000525,CUST01599,Negative,-0.4585,50000,25000,2,"Delivery was late, not happy.",3,1
S000526,CUST00719,Positive,0.5719,225000,45000,5,Excellent customer service.,3,1
S000527,CUST00202,Positive,0.8016,200,100,2,"Great product, very satisfied.",3,1
S000528,CUST01839,Neutral,0.0,280000,70000,4,Too expensive for the features offered.,4,1
S000529,CUST01118,Positive,0.6808,210000,70000,3,"Worth the price, happy with the purchase.",4,1
